farmer_id,farm_id,farm_type,size_ha,disposition,age,inherited,succession_stage,loan_principal,loan_rate,current_debt,debt_payments,debt_maturity,debt_free,debt_service_ratio,n_holdings,n_local_links,n_catchment_links,Build_Wetland,Clean_Races,Farm_Plan,Riparian_Planting,x,y
27994,29397,Dairy,64,pro_environmental,65,TRUE,3,800,3,800,54,0,FALSE,0,2,11,8,1,0,2,1,32,252
27995,30512,Forest,48,for_profit,68,TRUE,2,0,0,0,0,21,TRUE,0,1,10,11,0,0,0,0,69,263
27996,29053,Dairy,112,for_profit,49,FALSE,2,1072530,3,1072530,72091,5,FALSE,0.517,3,13,10,0,2,0,0,118,85
27997,29803,Dairy,96,for_profit,54,FALSE,3,941989,3,941989,63316,5,FALSE,0.539,1,11,9,0,0,1,1,78,235
27998,28974,Dairy,96,for_profit,49,FALSE,2,776142,3,622789.344363031,52169,10,FALSE,0.298,2,13,9,0,0,2,2,82,155
27999,29788,Forest,80,for_profit,61,TRUE,2,0,0,0,0,21,TRUE,0,1,9,13,0,0,0,0,15,314
28000,29637,Forest,80,for_profit,63,FALSE,3,263364,3,263364,17702,5,FALSE,0.63,2,14,12,0,0,0,1,93,81
28001,29885,SNB,32,for_profit,31,FALSE,2,94378,3,75730.48841873542,6344,10,FALSE,0.347,1,12,11,0,0,0,0,85,271
28002,29137,Crop,112,for_profit,49,FALSE,4,738877,3,423645.1911729491,49664,15,FALSE,0.166,2,11,11,1,0,0,0,109,90
28003,30178,Dairy,48,for_profit,80,TRUE,2,950,3,950,80,5,FALSE,0.001,2,8,12,1,2,2,2,82,153
28004,30429,Forest,272,for_profit,70,TRUE,2,0,0,0,0,21,TRUE,0,3,8,13,0,0,0,0,129,162
28005,29616,Dairy,80,for_profit,43,FALSE,3,733796,3,733796,49323,5,FALSE,0.504,1,11,11,0,0,0,0,68,280
28006,29865,Forest,96,for_profit,75,FALSE,2,453783,3,139687.23093262003,30501,20,FALSE,0.21,1,11,13,0,0,0,0,81,195
28007,29073,Dairy,112,for_profit,66,FALSE,4,1037700,3,319433.3845445506,69750,20,FALSE,0.145,1,10,12,0,1,1,0,84,199
28008,28908,Dairy,96,for_profit,81,TRUE,1,2695,3,2695,226,5,FALSE,0.002,1,15,14,1,1,1,0,50,150
28009,29842,Dairy,64,pro_environmental,70,FALSE,1,192,3,192,13,0,FALSE,0.246,2,11,12,0,2,2,0,145,76
28010,29517,Dairy,96,for_profit,49,FALSE,2,565816,3,565816,38032,5,FALSE,0.3,1,15,9,1,1,0,0,93,254
28011,29915,Dairy,64,for_profit,58,FALSE,4,767047,3,615491.363984464,51558,10,FALSE,0.65,3,11,12,0,2,2,0,36,251
28012,30378,Dairy,48,for_profit,75,FALSE,2,1440,3,1440,97,0,FALSE,0.1,1,13,13,1,1,0,1,55,144
28013,28950,SNB,160,for_profit,45,TRUE,2,128,3,128,9,0,FALSE,0,3,15,14,1,0,3,1,177,28
28014,29419,Forest,192,pro_environmental,65,TRUE,3,0,0,0,0,21,TRUE,0,2,10,10,0,0,0,1,108,84
28015,28733,Forest,32,for_profit,73,TRUE,3,0,0,0,0,21,TRUE,0,1,12,13,0,0,0,0,64,185
28016,29777,SNB,112,pro_environmental,40,FALSE,3,136214,3,136214,9156,5,FALSE,0.415,3,9,13,0,0,0,3,99,216
28017,28935,Dairy,160,for_profit,33,TRUE,3,6782,3,5441.990426326724,568,10,FALSE,0.002,4,13,14,0,3,0,4,123,80
28018,28802,SNB,112,for_profit,52,TRUE,3,0,0,0,0,21,TRUE,0,2,12,12,0,0,0,0,107,96
28019,29941,Dairy,80,for_profit,48,TRUE,3,640,3,640,43,5,FALSE,0,3,15,12,0,3,0,1,123,58
28020,30532,Dairy,96,for_profit,71,FALSE,4,949780,3,292369.1239979987,63840,20,FALSE,0.165,2,12,11,0,2,2,0,106,80
28021,29890,Dairy,96,pro_environmental,52,FALSE,2,190876,3,190876,41679,15,FALSE,0.216,2,13,12,2,2,2,2,130,23
28022,30372,Dairy,64,for_profit,54,TRUE,1,64,3,64,4,0,FALSE,0,3,16,11,0,2,3,3,87,272
28023,29162,Dairy,80,for_profit,65,FALSE,2,1076526,3,863822.4986275145,72359,10,FALSE,0.491,2,15,7,1,0,0,0,131,134
28024,29764,Dairy,64,for_profit,53,FALSE,3,536599,3,536599,36068,5,FALSE,0.401,2,16,11,2,2,0,0,108,166
28025,28779,Dairy,96,for_profit,73,FALSE,2,3894,3,3894,326,5,FALSE,0,2,13,14,1,2,0,0,84,163
28026,30024,Forest,64,for_profit,67,FALSE,2,516154,3,158886.78728554302,34694,20,FALSE,0.361,3,13,12,0,0,0,0,89,263
28027,30488,SNB,80,for_profit,59,TRUE,4,18061,3,18061,3944,15,FALSE,0.102,1,16,11,0,0,1,1,51,236
28028,29518,Forest,160,for_profit,71,TRUE,2,0,0,0,0,21,TRUE,0,3,12,17,0,0,0,0,25,256
28029,29323,SNB,96,for_profit,48,FALSE,6,108958,3,108958,7324,5,FALSE,0.561,1,14,10,0,0,0,0,143,239
28030,28863,Dairy,96,for_profit,45,TRUE,3,682564,3,210112.48789463876,45879,20,FALSE,0.125,2,11,12,0,1,0,1,130,80
28031,29000,Dairy,128,for_profit,67,TRUE,2,0,0,0,0,21,TRUE,0,2,12,16,2,2,2,0,87,248
28032,29106,SNB,48,for_profit,71,TRUE,1,0,0,0,0,21,TRUE,0,2,14,12,2,0,2,2,11,289
28033,30374,Dairy,64,for_profit,33,FALSE,2,282171,3,282171,18966,5,FALSE,0.228,2,11,9,2,0,2,0,93,87
28034,29999,Crop,80,for_profit,62,FALSE,2,1030782,3,827116.7466278257,69285,10,FALSE,0.551,2,13,14,0,0,0,0,130,82
28035,28739,SNB,256,for_profit,73,TRUE,1,8471,3,2607.61318346043,710,20,FALSE,0.005,2,9,11,0,1,1,1,108,48
28036,28855,Dairy,64,for_profit,57,TRUE,4,1440,3,1155.4801259083579,97,10,FALSE,0.001,2,11,11,1,0,0,0,72,166
28037,29341,Dairy,80,pro_environmental,52,FALSE,2,1294485,3,1294485,87010,5,FALSE,0.747,3,11,14,3,2,0,1,128,129
28038,29752,Forest,64,for_profit,47,TRUE,6,122577,3,70281.19240199191,10268,15,FALSE,0.094,3,9,11,0,2,2,0,103,107
28039,29866,Dairy,64,for_profit,58,TRUE,2,1920,3,591.030257613508,129,20,FALSE,0,1,17,12,1,0,0,0,71,142
28040,30184,Forest,64,for_profit,71,TRUE,3,0,0,0,0,21,TRUE,0,2,16,11,1,0,0,0,76,164
28041,29675,Dairy,48,pro_environmental,40,TRUE,1,1440,3,1440,97,0,FALSE,0,1,12,8,1,0,0,0,106,132
28042,28770,Dairy,64,for_profit,53,TRUE,3,894683,3,512978.6832912482,60137,15,FALSE,0.514,2,13,14,0,0,0,1,118,82
28043,28771,Crop,96,pro_environmental,60,FALSE,3,503183,3,288506.8262105574,33822,15,FALSE,0.131,1,11,10,0,0,0,0,128,131
28044,29015,Dairy,192,for_profit,61,TRUE,2,1860,3,1860,218,10,FALSE,0.001,7,13,12,6,1,0,6,115,62
28045,30411,Forest,128,for_profit,52,FALSE,4,236802,3,72894.34742885099,15917,20,FALSE,0.064,1,10,13,0,0,0,0,122,118
28046,28968,Dairy,48,for_profit,68,FALSE,2,531875,3,304957.7751846549,35750,15,FALSE,0.351,2,14,12,0,0,1,1,60,120
28047,29478,Forest,128,for_profit,52,TRUE,3,0,0,0,0,21,TRUE,0,1,11,8,0,0,0,0,49,213
28048,29013,Dairy,80,pro_environmental,61,TRUE,3,884080,3,272144.8073702865,59424,20,FALSE,0.253,2,10,12,1,0,1,0,91,131
28049,30136,Crop,48,for_profit,47,TRUE,2,0,0,0,0,21,TRUE,0,2,10,12,2,0,0,0,107,90
28050,29332,Forest,80,for_profit,42,FALSE,2,1302631,3,1045252.9388139792,87557,10,FALSE,0.57,1,11,8,0,0,0,0,110,131
28051,30423,Dairy,32,pro_environmental,56,TRUE,2,0,0,0,0,21,TRUE,0,1,17,15,0,0,0,1,78,261
28052,29592,Dairy,32,for_profit,71,FALSE,2,0,0,0,0,21,TRUE,0,1,10,8,1,0,0,0,152,224
28053,30391,Forest,64,for_profit,43,FALSE,5,509272,3,509272,34231,5,FALSE,0.676,2,16,15,0,0,0,0,97,114
28054,29171,Dairy,64,for_profit,66,FALSE,1,3279,3,3279,716,15,FALSE,0,1,12,12,0,0,1,1,44,127
28055,29452,SNB,64,for_profit,60,TRUE,3,0,0,0,0,21,TRUE,0,1,13,13,0,0,0,0,12,307
28056,30061,Dairy,128,for_profit,74,TRUE,1,1608,3,1608,351,15,FALSE,0.001,2,15,10,2,1,2,0,97,245
28057,29520,Dairy,96,for_profit,68,FALSE,2,962161,3,551668.1136158736,64672,15,FALSE,0.315,1,13,11,0,0,1,0,38,263
28058,29986,Dairy,64,for_profit,59,TRUE,3,3555,3,2852.5915608362584,298,10,FALSE,0.003,2,15,10,1,0,1,1,147,229
28059,30470,Dairy,48,pro_environmental,69,FALSE,1,458,3,458,100,15,FALSE,0.001,2,7,12,2,1,2,2,83,212
28060,29330,SNB,64,for_profit,67,TRUE,4,800,3,458.69089569489813,54,15,FALSE,0.003,2,10,11,0,0,0,2,150,236
28061,29150,Forest,32,for_profit,64,FALSE,3,71369,3,21969.39502896794,4797,20,FALSE,0.099,1,14,11,0,0,0,0,59,219
28062,30284,Forest,128,for_profit,62,TRUE,2,0,0,0,0,21,TRUE,0,1,14,13,0,0,0,0,100,198
28063,29673,Forest,32,for_profit,51,FALSE,2,93662,3,75155.95802279764,6296,10,FALSE,0.442,1,12,12,0,0,0,0,61,132
28064,29433,Dairy,96,for_profit,41,FALSE,3,474057,3,474057,31864,5,FALSE,0.244,3,11,9,1,3,3,0,66,168
28065,30012,SNB,96,for_profit,49,TRUE,3,2880,3,886.5453864202619,194,20,FALSE,0.004,1,11,11,1,0,1,0,180,18
28066,29010,SNB,112,for_profit,59,TRUE,4,3144,3,2522.7982748999148,263,10,FALSE,0.011,1,8,11,1,0,1,0,111,250
28067,30269,SNB,624,for_profit,54,TRUE,3,2048,3,2048,138,5,FALSE,0.001,3,15,17,0,0,1,0,31,246
28068,28848,Dairy,48,for_profit,60,TRUE,3,0,0,0,0,21,TRUE,0,1,12,15,0,0,0,0,96,247
28069,30094,Forest,80,for_profit,26,TRUE,2,0,0,0,0,21,TRUE,0,1,14,13,0,0,0,0,44,144
28070,30087,Dairy,64,pro_environmental,47,TRUE,2,2884,3,2884,242,5,FALSE,0.001,2,13,14,0,2,0,2,79,125
28071,29448,Forest,96,for_profit,59,TRUE,4,285140,3,285140,62262,20,FALSE,0.435,1,13,11,0,0,0,0,84,252
28072,28785,Dairy,224,for_profit,58,TRUE,2,1246,3,1246,272,15,FALSE,0.001,5,15,13,3,3,1,0,134,67
28073,28904,Dairy,224,for_profit,63,TRUE,3,0,0,0,0,21,TRUE,0,1,9,9,0,0,0,1,31,270
28074,29310,SNB,32,for_profit,68,TRUE,3,800,3,800,54,0,FALSE,0.004,2,11,12,0,0,0,2,17,309
28075,30206,Crop,64,for_profit,59,FALSE,3,677732,3,677732,45554,5,FALSE,0.462,1,12,12,0,0,1,0,123,128
28076,29356,Forest,240,for_profit,43,FALSE,2,191425,3,153602.62715417182,12867,10,FALSE,0.151,3,10,13,0,0,0,1,111,194
28077,28903,Forest,176,for_profit,58,TRUE,3,0,0,0,0,21,TRUE,0,1,10,13,0,0,0,0,104,75
28078,30326,Dairy,64,for_profit,45,FALSE,4,212088,3,212088,24863,10,FALSE,0.245,2,15,12,2,0,2,0,133,70
28079,29109,Dairy,48,for_profit,46,FALSE,3,325922,3,261525.27333076653,21907,10,FALSE,0.336,3,11,7,1,0,0,0,87,189
28080,30492,Forest,112,for_profit,54,FALSE,2,160357,3,160357,10779,5,FALSE,0.707,1,10,16,0,0,0,0,133,231
28081,29997,Dairy,80,for_profit,73,TRUE,1,1280,3,1280,86,5,FALSE,0.001,2,13,13,1,2,0,2,122,141
28082,29471,Dairy,112,for_profit,52,FALSE,4,762820,3,762820,51273,5,FALSE,0.382,4,9,15,0,4,2,3,129,145
28083,29899,Forest,80,for_profit,48,TRUE,4,0,0,0,0,21,TRUE,0,1,11,17,0,0,0,0,131,128
28084,28982,Dairy,96,for_profit,73,FALSE,2,1293,3,1293,282,15,FALSE,0.001,3,14,9,0,2,0,2,173,33
28085,28745,Forest,32,for_profit,58,TRUE,3,0,0,0,0,21,TRUE,0,1,15,12,0,0,0,0,78,268
28086,30022,Dairy,64,pro_environmental,37,FALSE,2,508873,3,508873,34204,5,FALSE,0.437,1,14,13,1,1,0,1,81,134
28087,28803,Dairy,112,for_profit,69,TRUE,2,0,0,0,0,21,TRUE,0,1,12,14,0,0,1,0,62,260
28088,28734,Dairy,144,for_profit,50,TRUE,2,0,0,0,0,21,TRUE,0,4,15,9,3,2,1,3,89,186
28089,29009,Dairy,144,for_profit,54,FALSE,5,908910,3,729324.6119717816,61093,10,FALSE,0.254,2,13,9,0,0,0,0,107,158
28090,30095,Dairy,48,for_profit,64,FALSE,1,231,3,231,19,5,FALSE,0,2,15,19,0,2,1,0,127,221
28091,29864,Forest,80,pro_environmental,34,TRUE,2,0,0,0,0,21,TRUE,0,3,12,13,0,0,0,0,86,279
28092,29192,Dairy,48,for_profit,50,TRUE,2,1431,3,1148.2583751214306,120,10,FALSE,0.001,3,8,11,2,0,3,1,127,142
28093,28977,Crop,96,for_profit,48,FALSE,4,216303,3,216303,14539,5,FALSE,0.33,1,8,13,0,0,0,0,66,279
28094,30091,Forest,80,pro_environmental,58,TRUE,3,724323,3,415300.45705301967,48686,15,FALSE,0.264,1,10,9,0,0,0,0,124,155
28095,29183,Crop,80,for_profit,69,FALSE,2,0,0,0,0,21,TRUE,0,2,15,9,0,0,0,0,79,160
28096,30413,Dairy,80,pro_environmental,42,TRUE,5,3200,3,3200,215,0,FALSE,0,1,8,9,0,1,0,0,89,240
28097,29018,Dairy,80,for_profit,69,TRUE,3,0,0,0,0,21,TRUE,0,2,14,13,0,2,0,0,136,102
28098,30182,Forest,64,for_profit,69,TRUE,3,0,0,0,0,21,TRUE,0,1,12,8,0,0,0,0,48,269
28099,29207,Forest,272,for_profit,77,FALSE,3,0,0,0,0,21,TRUE,0,5,9,18,0,0,0,0,76,106
28100,29371,Dairy,80,for_profit,64,FALSE,2,994,3,994,117,10,FALSE,0,3,13,12,0,0,3,1,135,74
28101,28965,Dairy,64,for_profit,67,TRUE,3,747562,3,428624.8542093368,50248,15,FALSE,0.379,3,12,10,0,2,0,0,92,206
28102,29541,Dairy,64,for_profit,53,FALSE,2,651405,3,522698.28570648184,43785,10,FALSE,0.415,1,14,12,0,0,1,0,89,210
28103,29308,Dairy,128,for_profit,52,TRUE,4,307329,3,94604.55106359467,20657,20,FALSE,0.038,1,12,11,0,0,0,0,65,196
28104,30502,Dairy,128,for_profit,61,TRUE,4,0,0,0,0,21,TRUE,0,2,11,11,0,0,0,0,131,210
28105,28932,SNB,128,for_profit,56,TRUE,3,0,0,0,0,21,TRUE,0,2,11,14,0,0,2,0,35,244
28106,29860,SNB,80,for_profit,71,FALSE,3,63808,3,19641.90556135558,4289,20,FALSE,0.093,3,7,6,1,0,2,2,107,268
28107,30185,Crop,48,for_profit,64,FALSE,2,0,0,0,0,21,TRUE,0,1,11,12,1,0,1,0,66,192
28108,29930,Forest,112,pro_environmental,36,FALSE,4,452659,3,452659,30426,5,FALSE,0.761,1,16,12,0,0,0,0,51,216
28109,29256,Dairy,96,for_profit,73,FALSE,1,3200,3,3200,215,0,FALSE,0.168,2,14,10,0,2,0,2,177,26
28110,30021,Dairy,80,for_profit,57,FALSE,3,125363,3,125363,14696,10,FALSE,0.12,2,13,17,2,2,1,0,118,46
28111,29456,Dairy,64,for_profit,60,FALSE,3,612420,3,491416.0685477753,41164,10,FALSE,0.413,2,16,16,0,2,2,0,100,195
28112,29626,Dairy,112,for_profit,62,TRUE,2,0,0,0,0,21,TRUE,0,1,12,11,0,0,0,1,100,177
28113,29691,Crop,80,for_profit,54,FALSE,3,200343,3,200343,43746,15,FALSE,0.236,2,10,9,2,0,0,2,118,96
28114,28885,Dairy,96,for_profit,59,FALSE,3,128,3,128,9,0,FALSE,0,2,13,14,0,1,1,0,91,193
28115,29561,Crop,32,for_profit,73,TRUE,2,480,3,147.757564403377,32,20,FALSE,0,2,13,13,2,0,0,0,114,74
28116,30463,SNB,112,for_profit,51,TRUE,4,0,0,0,0,21,TRUE,0,3,12,13,0,0,0,0,107,237
28117,29051,Forest,112,pro_environmental,50,FALSE,3,245734,3,197181.07865275306,16517,10,FALSE,0.277,2,14,11,0,0,0,0,42,243
28118,30212,Dairy,64,pro_environmental,57,TRUE,2,1920,3,1540.6401678778104,129,10,FALSE,0.001,1,14,12,1,0,1,0,104,164
28119,29434,Forest,80,for_profit,55,FALSE,3,1127648,3,1127648,75796,5,FALSE,0.717,1,12,10,0,0,0,0,57,229
28120,29001,Dairy,32,pro_environmental,44,TRUE,2,0,0,0,0,21,TRUE,0,2,12,11,0,0,2,0,70,190
28121,30531,Forest,112,for_profit,52,TRUE,2,0,0,0,0,21,TRUE,0,1,11,14,0,0,0,0,121,213
28122,29477,Crop,64,for_profit,57,TRUE,6,0,0,0,0,21,TRUE,0,1,8,11,0,0,0,0,76,196
28123,30248,Dairy,80,for_profit,52,TRUE,2,0,0,0,0,21,TRUE,0,1,8,11,0,0,1,1,71,241
28124,30255,Dairy,80,for_profit,54,FALSE,2,803532,3,644767.5392579129,54010,10,FALSE,0.577,2,6,12,2,0,2,2,99,66
28125,29645,Dairy,128,for_profit,67,FALSE,3,1280,3,1280,86,0,FALSE,0.213,2,10,11,0,2,2,0,129,91
28126,29757,Dairy,144,for_profit,70,TRUE,2,0,0,0,0,21,TRUE,0,1,10,14,0,0,0,1,80,253
28127,29017,Forest,128,for_profit,75,FALSE,4,1815633,3,1041017.9087790188,122039,15,FALSE,0.446,1,12,10,0,0,0,0,91,138
28128,29768,Forest,64,for_profit,61,FALSE,3,147556,3,147556,9918,0,FALSE,1.305,1,8,13,0,0,0,0,125,31
28129,30332,Dairy,160,for_profit,50,FALSE,2,2565838,3,2058871.3995142006,172465,10,FALSE,0.623,2,14,14,0,2,0,2,119,135
28130,29040,Forest,96,for_profit,62,TRUE,2,0,0,0,0,21,TRUE,0,3,12,11,0,0,1,0,126,162
28131,30487,Dairy,80,for_profit,52,FALSE,3,81203,3,81203,17731,15,FALSE,0.108,3,12,13,0,2,1,3,88,108
28132,29995,Dairy,64,for_profit,70,TRUE,3,0,0,0,0,21,TRUE,0,1,16,11,0,0,0,0,102,66
28133,30480,Dairy,80,pro_environmental,55,TRUE,4,1920,3,1920,129,0,FALSE,0.085,2,11,14,2,1,0,1,119,80
28134,29653,Dairy,160,for_profit,79,TRUE,2,1920,3,1920,129,5,FALSE,0.001,4,9,12,3,4,0,4,14,317
28135,29057,Dairy,32,pro_environmental,60,FALSE,1,960,3,960,65,5,FALSE,0.002,1,12,15,1,0,0,1,47,239
28136,28976,Dairy,96,pro_environmental,75,TRUE,3,1871,3,575.9466729139965,409,20,FALSE,0,2,10,10,2,2,2,2,85,122
28137,29726,Forest,128,pro_environmental,67,FALSE,3,0,0,0,0,21,TRUE,0,1,12,9,0,0,0,0,111,146
28138,30494,Dairy,112,for_profit,63,FALSE,2,4480,3,4480,301,0,FALSE,0,1,13,11,0,1,1,0,74,253
28139,30485,Forest,64,pro_environmental,50,FALSE,3,147858,3,147858,9938,0,FALSE,1.453,1,14,12,0,0,0,0,127,29
28140,30368,SNB,128,pro_environmental,75,FALSE,1,2400,3,2400,161,5,FALSE,0.002,3,10,12,2,0,2,0,97,74
28141,28992,Forest,48,for_profit,69,TRUE,3,0,0,0,0,21,TRUE,0,1,16,12,0,0,0,0,112,149
28142,29877,SNB,64,for_profit,67,FALSE,2,108451,3,87022.8993992273,7290,10,FALSE,0.277,2,11,10,0,0,0,0,101,142
28143,29185,Dairy,80,for_profit,74,FALSE,2,0,0,0,0,21,TRUE,0,2,13,14,1,1,1,0,110,52
28144,30506,Dairy,32,pro_environmental,61,TRUE,2,1045,3,321.68053083651864,123,20,FALSE,0.001,1,12,10,0,0,1,1,143,216
28145,29526,Dairy,112,for_profit,57,TRUE,3,735575,3,226430.77174169588,49442,20,FALSE,0.136,3,13,11,2,2,0,0,103,85
28146,29134,Dairy,48,for_profit,58,TRUE,2,192,3,59.10302576135079,13,20,FALSE,0,1,12,11,0,0,1,1,84,160
28147,29700,Forest,96,pro_environmental,51,FALSE,2,428700,3,131965.97470776606,28815,20,FALSE,0.199,1,10,10,0,0,0,0,117,75
28148,30569,Forest,64,for_profit,49,TRUE,3,0,0,0,0,21,TRUE,0,1,8,12,0,0,0,0,33,248
28149,28821,Forest,64,pro_environmental,57,FALSE,3,255914,3,205349.68120952186,17201,10,FALSE,0.604,1,10,13,0,0,0,0,28,252
28150,28927,Forest,80,for_profit,63,TRUE,2,0,0,0,0,21,TRUE,0,1,13,16,0,0,0,0,70,270
28151,28871,Dairy,64,for_profit,45,FALSE,3,598248,3,480044.21830862726,40212,10,FALSE,0.389,2,10,9,0,2,2,2,92,169
28152,29644,Dairy,80,for_profit,52,TRUE,4,3200,3,3200,215,5,FALSE,0.002,2,13,13,0,0,1,1,121,158
28153,30537,SNB,144,for_profit,71,FALSE,2,4130,3,4130,346,5,FALSE,0.003,2,13,9,2,0,0,0,95,214
28154,30347,Dairy,64,for_profit,54,TRUE,2,2400,3,2400,161,5,FALSE,0.002,2,12,10,0,2,2,1,124,67
28155,30314,Dairy,64,for_profit,64,TRUE,3,5254,3,1617.3296736986306,440,20,FALSE,0.001,1,11,10,0,1,1,1,60,200
28156,29851,Dairy,256,for_profit,47,FALSE,2,537965,3,537965,117467,15,FALSE,0.23,3,15,13,3,0,0,2,98,206
28157,30189,Forest,96,for_profit,58,FALSE,3,121587,3,97563.44588112466,8173,10,FALSE,0.17,3,14,10,0,0,0,0,136,25
28158,29723,Dairy,96,for_profit,54,FALSE,2,275975,3,275975,32353,10,FALSE,0.223,4,13,10,2,0,0,3,99,88
28159,29342,Dairy,64,for_profit,53,FALSE,3,870175,3,698242.9990016009,58489,10,FALSE,0.599,1,12,11,0,1,1,0,43,269
28160,29521,Dairy,96,for_profit,66,TRUE,2,0,0,0,0,21,TRUE,0,1,15,9,0,1,0,0,7,307
28161,29640,Dairy,80,for_profit,63,TRUE,2,0,0,0,0,21,TRUE,0,1,14,10,1,0,1,0,62,172
28162,29082,Dairy,32,for_profit,75,TRUE,1,2244,3,1286.6279624241893,188,15,FALSE,0.002,1,14,9,1,1,0,1,73,254
28163,29912,Dairy,80,for_profit,42,FALSE,1,1078955,3,618633.5442056111,72523,15,FALSE,0.393,1,15,15,1,0,0,0,125,74
28164,29359,Forest,80,for_profit,59,FALSE,2,800,3,800,54,5,FALSE,0.002,3,14,10,2,0,0,1,59,196
28165,28807,Dairy,64,for_profit,49,FALSE,2,1004417,3,805961.0289058994,67513,10,FALSE,0.641,1,10,11,0,1,1,1,119,140
28166,29847,Dairy,192,for_profit,54,TRUE,2,3043,3,936.7213926655753,664,20,FALSE,0,3,10,8,0,3,0,3,124,142
28167,29659,Forest,112,pro_environmental,33,TRUE,2,0,0,0,0,21,TRUE,0,2,11,12,0,0,0,0,75,194
28168,29933,Forest,96,for_profit,49,TRUE,4,1440,3,1440,97,0,FALSE,0,3,6,9,1,0,0,0,91,171
28169,29937,Dairy,64,for_profit,83,TRUE,3,0,0,0,0,21,TRUE,0,1,11,13,0,0,0,1,118,214
28170,29028,Dairy,96,for_profit,55,TRUE,3,3200,3,3200,215,5,FALSE,0.002,2,11,15,1,1,1,0,67,179
28171,28820,Dairy,80,for_profit,45,TRUE,3,800,3,246.26260733896163,54,20,FALSE,0,2,13,11,0,0,0,2,109,125
28172,30249,Crop,112,for_profit,60,TRUE,3,5600,3,5600,376,0,FALSE,0,1,9,7,1,0,0,1,46,157
28173,28946,Dairy,80,for_profit,63,FALSE,3,778126,3,446149.1398793604,52302,15,FALSE,0.295,3,13,12,0,0,0,1,56,156
28174,30424,SNB,32,for_profit,61,FALSE,3,78530,3,78530,5278,5,FALSE,0.829,1,10,15,1,0,0,1,66,145
28175,28854,SNB,112,for_profit,51,FALSE,2,70125,3,56269.474881474714,4714,10,FALSE,0.204,2,13,13,0,0,0,0,141,76
28176,30036,Dairy,80,for_profit,49,FALSE,3,1158719,3,1158719,77884,5,FALSE,0.774,3,12,16,1,3,1,2,140,94
28177,30049,Dairy,64,for_profit,84,FALSE,1,1280,3,1280,86,0,FALSE,0,3,12,14,0,1,0,0,61,134
28178,30052,Dairy,128,for_profit,84,TRUE,2,6240,3,6240,419,5,FALSE,0.003,2,11,12,2,1,0,1,56,216
28179,29451,Dairy,64,for_profit,59,TRUE,1,0,0,0,0,21,TRUE,0,1,12,13,1,0,1,0,105,89
28180,29392,Dairy,64,for_profit,60,FALSE,2,897223,3,276190.5941806065,60307,20,FALSE,0.22,1,18,11,0,0,0,1,134,215
28181,30427,Dairy,80,pro_environmental,52,TRUE,3,1056,3,1056,71,0,FALSE,0,2,13,18,1,2,2,1,88,135
28182,29054,Dairy,112,for_profit,43,FALSE,2,1561894,3,895533.1973006091,104984,15,FALSE,0.408,3,12,14,0,0,1,0,52,140
28183,29668,Forest,48,pro_environmental,59,FALSE,4,188092,3,188092,12643,5,FALSE,0.574,1,10,14,0,0,0,0,69,266
28184,29091,Forest,48,for_profit,59,FALSE,2,162912,3,162912,35573,20,FALSE,0.495,2,9,10,0,0,0,0,128,106
28185,30042,SNB,112,pro_environmental,69,TRUE,2,1643,3,1643,193,10,FALSE,0.01,3,13,8,0,0,3,3,71,132
28186,28880,SNB,96,for_profit,62,FALSE,5,119789,3,96120.70055724742,8052,10,FALSE,0.313,1,12,13,0,0,0,0,102,154
28187,29704,Dairy,64,for_profit,69,FALSE,3,46626,3,14352.800412233031,10181,20,FALSE,0.011,1,14,11,1,0,0,0,85,192
28188,30085,Dairy,48,for_profit,49,FALSE,3,529022,3,529022,35559,5,FALSE,0.538,3,9,10,0,0,2,2,83,160
28189,30105,SNB,80,pro_environmental,80,FALSE,2,1440,3,1155.4801259083579,97,10,FALSE,0.003,3,13,14,2,0,2,0,103,159
28190,30250,Crop,48,for_profit,37,FALSE,4,154603,3,154603,12951,5,FALSE,0.242,1,10,14,0,0,1,0,42,115
28191,30156,Dairy,96,for_profit,62,TRUE,4,1084714,3,333905.62232134305,72910,20,FALSE,0.263,3,9,11,0,1,0,0,125,150
28192,28924,Dairy,64,for_profit,46,TRUE,4,0,0,0,0,21,TRUE,0,1,15,9,0,0,0,1,55,222
28193,30477,Dairy,64,for_profit,53,TRUE,4,898,3,514.8805304175232,75,15,FALSE,0,2,12,12,1,0,2,0,139,78
28194,29822,Dairy,64,for_profit,78,TRUE,1,1280,3,1027.0934452518736,86,10,FALSE,0.001,2,8,12,2,1,0,0,73,174
28195,29233,Dairy,128,for_profit,79,FALSE,2,2107,3,2107,460,15,FALSE,0.001,5,9,15,5,2,0,3,89,175
28196,29551,Dairy,80,pro_environmental,74,FALSE,1,503,3,503,59,10,FALSE,0,1,13,19,1,0,1,0,96,185
28197,29605,Forest,96,for_profit,42,TRUE,3,0,0,0,0,21,TRUE,0,1,12,12,0,0,0,0,73,238
28198,28774,Forest,48,for_profit,41,TRUE,3,0,0,0,0,21,TRUE,0,1,10,14,0,0,0,0,19,254
28199,29065,SNB,240,for_profit,54,FALSE,2,346254,3,346254,23274,5,FALSE,0.691,2,12,13,0,0,2,0,7,290
28200,29355,Forest,64,for_profit,67,FALSE,3,185214,3,57014.10319459805,12449,20,FALSE,0.129,1,15,11,0,0,0,0,86,131
